season_year,team_id,p1,p2,p3,p4,p5,minutes,stints,points_for,points_against,net_points,poss_est,pace_poss_per40,off_per40,def_per40,net_per40,off_rating,def_rating,net_rating,lineup_key
2025,ATL,player_brionna_jones,player_jordin_canada,player_maya_caldwell,player_naz_hillmon,player_rhyne_howard,43.516666666666666,27,112,54,58,13.650626463891578,12.547492728203673,102.94906166219839,49.63615472998852,53.312906932209884,820.4751649769381,395.586240256738,424.8889247202001,player_brionna_jones|player_jordin_canada|player_maya_caldwell|player_naz_hillmon|player_rhyne_howard
2025,ATL,player_brionna_jones,player_maya_caldwell,player_naz_hillmon,player_rhyne_howard,player_te_hina_paopao,35.05,37,85,39,46,10.994740503088469,12.547492728203675,97.00427960057063,44.50784593437946,52.496433666191166,773.0969182594454,354.7150566131573,418.3818616462881,player_brionna_jones|player_maya_caldwell|player_naz_hillmon|player_rhyne_howard|player_te_hina_paopao
2025,ATL,player_allisha_gray,player_brittney_griner,player_nia_coffey,player_rhyne_howard,player_te_hina_paopao,20.016666666666666,39,53,27,26,6.278974486071921,12.547492728203673,105.91174021648627,53.95503746877602,51.956702747710246,844.0868826201649,430.00652510838586,414.0803575117791,player_allisha_gray|player_brittney_griner|player_nia_coffey|player_rhyne_howard|player_te_hina_paopao
2025,ATL,player_allisha_gray,player_jordin_canada,player_naz_hillmon,player_nia_coffey,player_te_hina_paopao,23.633333333333333,14,76,51,25,7.413476953580337,12.547492728203673,128.63187588152326,86.31875881523273,42.31311706629056,1025.159995449852,687.9363127360849,337.22368271376706,player_allisha_gray|player_jordin_canada|player_naz_hillmon|player_nia_coffey|player_te_hina_paopao
2025,ATL,player_allisha_gray,player_brionna_jones,player_jordin_canada,player_naz_hillmon,player_rhyne_howard,143.06666666666666,93,312,180,132,44.87819899120847,12.547492728203673,87.23205964585276,50.32618825722274,36.90587138863001,695.215064359245,401.08561405341055,294.1294503058345,player_allisha_gray|player_brionna_jones|player_jordin_canada|player_naz_hillmon|player_rhyne_howard
2025,CHI,player_angel_reese,player_ariel_atkins,player_hailey_van_lith,player_kamilla_cardoso,player_michaela_onyenwere,21.21666666666667,11,41,26,15,6.910200849754292,13.027872772513982,77.29772191673212,49.018067556952076,28.279654359780046,593.3257352636551,376.2553443135374,217.0703909501177,player_angel_reese|player_ariel_atkins|player_hailey_van_lith|player_kamilla_cardoso|player_michaela_onyenwere
2025,CHI,player_ariel_atkins,player_elizabeth_williams,player_kamilla_cardoso,player_rebecca_allen,player_sevgi_uzun,26.616666666666667,20,63,46,17,8.668963674043681,13.027872772513984,94.67752035065749,69.1296180338134,25.54790231684408,726.7304647801499,530.628593331538,196.10187144861186,player_ariel_atkins|player_elizabeth_williams|player_kamilla_cardoso|player_rebecca_allen|player_sevgi_uzun
2025,CHI,player_angel_reese,player_elizabeth_williams,player_kia_nurse,player_rachel_banham,player_rebecca_allen,29.216666666666665,38,75,59,16,9.51577540425709,13.027872772513987,102.68111808328581,80.77581289218483,21.90530519110097,788.1648821434679,620.0230406195282,168.14184152393977,player_angel_reese|player_elizabeth_williams|player_kia_nurse|player_rachel_banham|player_rebecca_allen
2025,CHI,player_ariel_atkins,player_elizabeth_williams,player_kamilla_cardoso,player_rachel_banham,player_sevgi_uzun,35.2,11,77,58,19,11.464528039812306,13.027872772513982,87.5,65.9090909090909,21.590909090909086,671.636893665451,505.9083095142359,165.7285841512151,player_ariel_atkins|player_elizabeth_williams|player_kamilla_cardoso|player_rachel_banham|player_sevgi_uzun
2025,CHI,player_angel_reese,player_ariel_atkins,player_elizabeth_williams,player_kia_nurse,player_rachel_banham,51.666666666666664,44,134,109,25,16.827668997830564,13.027872772513987,103.74193548387098,84.38709677419355,19.35483870967742,796.3075576140426,647.7427147756018,148.56484283844077,player_angel_reese|player_ariel_atkins|player_elizabeth_williams|player_kia_nurse|player_rachel_banham
2025,CON,player_aneesah_morrow,player_le_la_lacan,player_lindsay_allen,player_saniya_rivers,player_tina_charles,27.116666666666667,21,82,45,37,8.661751667412007,12.777015366803205,120.95881991395206,66.379840196681,54.578979717271054,946.6907289492898,519.5254000331469,427.1653289161429,player_aneesah_morrow|player_le_la_lacan|player_lindsay_allen|player_saniya_rivers|player_tina_charles
2025,CON,player_aneesah_morrow,player_bria_hartley,player_marina_mabrey,player_olivia_nelson_ododa,player_saniya_rivers,27.0,20,69,49,20,8.624485372592163,12.777015366803203,102.22222222222221,72.5925925925926,29.629629629629626,800.0477364049544,568.1498417948227,231.89789461013174,player_aneesah_morrow|player_bria_hartley|player_marina_mabrey|player_olivia_nelson_ododa|player_saniya_rivers
2025,CON,player_aneesah_morrow,player_le_la_lacan,player_marina_mabrey,player_olivia_nelson_ododa,player_saniya_rivers,27.333333333333336,27,59,39,20,8.730960500648857,12.777015366803203,86.34146341463413,57.073170731707314,29.268292682926827,675.7561209401338,446.68624943500373,229.06987150513004,player_aneesah_morrow|player_le_la_lacan|player_marina_mabrey|player_olivia_nelson_ododa|player_saniya_rivers
2025,CON,player_aaliyah_edwards,player_lindsay_allen,player_mamignan_tour,player_marina_mabrey,player_tina_charles,20.3,9,55,50,5,6.484335298652628,12.777015366803205,108.37438423645321,98.52216748768473,9.852216748768473,848.1979642759742,771.0890584327038,77.10890584327035,player_aaliyah_edwards|player_lindsay_allen|player_mamignan_tour|player_marina_mabrey|player_tina_charles
2025,CON,player_aaliyah_edwards,player_le_la_lacan,player_marina_mabrey,player_olivia_nelson_ododa,player_saniya_rivers,43.266666666666666,25,76,66,10,13.820471621758802,12.777015366803209,70.26194144838213,61.01694915254237,9.244992295839754,549.9088748921304,477.55244398527117,72.3564309068592,player_aaliyah_edwards|player_le_la_lacan|player_marina_mabrey|player_olivia_nelson_ododa|player_saniya_rivers
2025,DAL,player_arike_ogunbowale,player_grace_berger,player_luisa_geiselsoder,player_maddy_siegrist,player_myisha_hines_allen,21.366666666666667,7,57,39,18,6.97255625315493,13.0531474318033,106.70826833073322,73.01092043681747,33.697347893915754,817.4907154633388,559.3357526854423,258.15496277789646,player_arike_ogunbowale|player_grace_berger|player_luisa_geiselsoder|player_maddy_siegrist|player_myisha_hines_allen
2025,DAL,player_arike_ogunbowale,player_kaila_charles,player_li_yueru,player_myisha_hines_allen,player_paige_bueckers,23.6,13,44,30,14,7.701356984763947,13.0531474318033,74.57627118644068,50.847457627118644,23.728813559322035,571.3278852940828,389.5417399732383,181.78614532084447,player_arike_ogunbowale|player_kaila_charles|player_li_yueru|player_myisha_hines_allen|player_paige_bueckers
2025,DAL,player_jj_quinerly,player_li_yueru,player_maddy_siegrist,player_myisha_hines_allen,player_paige_bueckers,32.2,11,61,44,17,10.507783682601657,13.0531474318033,75.77639751552795,54.658385093167695,21.11801242236025,580.5220381630164,418.73720785529054,161.78483030772588,player_jj_quinerly|player_li_yueru|player_maddy_siegrist|player_myisha_hines_allen|player_paige_bueckers
2025,DAL,player_arike_ogunbowale,player_dijonai_carrington,player_luisa_geiselsoder,player_myisha_hines_allen,player_paige_bueckers,48.916666666666664,14,124,99,25,15.962911546809453,13.0531474318033,101.39693356047701,80.95400340715503,20.442930153321978,776.8006458996147,620.1876124521117,156.61303344750297,player_arike_ogunbowale|player_dijonai_carrington|player_luisa_geiselsoder|player_myisha_hines_allen|player_paige_bueckers
2025,DAL,player_aziaha_james,player_jj_quinerly,player_li_yueru,player_luisa_geiselsoder,player_paige_bueckers,66.05,22,164,142,22,21.5540096967652,13.0531474318033,99.31869795609387,85.99545798637396,13.323239969719909,760.8793088026351,658.8101332315499,102.06917557108522,player_aziaha_james|player_jj_quinerly|player_li_yueru|player_luisa_geiselsoder|player_paige_bueckers
2025,GSV,player_carla_leite,player_janelle_sala_n,player_kayla_thornton,player_temi_fagbenle,player_veronica_burton,31.433333333333334,28,61,33,28,9.537177969132872,12.136387659554025,77.62460233297985,41.99363732767763,35.63096500530223,639.6021988624605,346.01430430264253,293.5878945598179,player_carla_leite|player_janelle_sala_n|player_kayla_thornton|player_temi_fagbenle|player_veronica_burton
2025,GSV,player_iliana_rupert,player_kaila_charles,player_kate_martin,player_temi_fagbenle,player_veronica_burton,29.766666666666666,10,43,20,23,9.031495149984787,12.136387659554025,57.78275475923852,26.87569988801792,30.90705487122061,476.1116435972667,221.44727609175197,254.66436750551475,player_iliana_rupert|player_kaila_charles|player_kate_martin|player_temi_fagbenle|player_veronica_burton
2025,GSV,player_iliana_rupert,player_janelle_sala_n,player_temi_fagbenle,player_tiffany_hayes,player_veronica_burton,20.95,15,47,37,10,6.356433036691421,12.136387659554025,89.73747016706443,70.64439140811456,19.093078758949883,739.4084029313382,582.0874661374365,157.32093679390164,player_iliana_rupert|player_janelle_sala_n|player_temi_fagbenle|player_tiffany_hayes|player_veronica_burton
2025,GSV,player_cecilia_zandalasini,player_iliana_rupert,player_janelle_sala_n,player_tiffany_hayes,player_veronica_burton,38.25,22,98,81,17,11.605420699448537,12.136387659554027,102.48366013071895,84.70588235294117,17.77777777777778,844.4329812589796,697.9497089997689,146.4832722592107,player_cecilia_zandalasini|player_iliana_rupert|player_janelle_sala_n|player_tiffany_hayes|player_veronica_burton
2025,GSV,player_kayla_thornton,player_stephanie_talbot,player_temi_fagbenle,player_tiffany_hayes,player_veronica_burton,30.03333333333333,11,61,50,11,9.11240440104848,12.136387659554025,81.24306326304107,66.59267480577137,14.6503884572697,669.4171737261935,548.7026014149127,120.71457231128079,player_kayla_thornton|player_stephanie_talbot|player_temi_fagbenle|player_tiffany_hayes|player_veronica_burton
2025,IND,player_aliyah_boston,player_caitlin_clark,player_kelsey_mitchell,player_lexie_hull,player_sophie_cunningham,34.86666666666667,33,109,55,54,10.991423509195121,12.609663681677004,125.04780114722752,63.09751434034417,61.95028680688337,991.682286728499,500.39014467951785,491.29214204898113,player_aliyah_boston|player_caitlin_clark|player_kelsey_mitchell|player_lexie_hull|player_sophie_cunningham
2025,IND,player_aerial_powers,player_aliyah_boston,player_kelsey_mitchell,player_natasha_howard,player_odyssey_sims,24.416666666666668,13,73,52,21,7.697148872357005,12.609663681677004,119.59044368600684,85.1877133105802,34.402730375426614,948.4031192662393,675.5748246828007,272.8282945834386,player_aerial_powers|player_aliyah_boston|player_kelsey_mitchell|player_natasha_howard|player_odyssey_sims
2025,IND,player_aerial_powers,player_aliyah_boston,player_brianna_turner,player_kelsey_mitchell,player_shey_peddy,22.8,21,48,33,15,7.187508298555892,12.609663681677004,84.21052631578947,57.89473684210527,26.31578947368421,667.8253158976404,459.1299046796277,208.69541121801268,player_aerial_powers|player_aliyah_boston|player_brianna_turner|player_kelsey_mitchell|player_shey_peddy
